X,Y,Permafrost,elev,aspect,slope,temp,TDD,FDD,NDSI,NDVI,litho
2584058.03189547,1097189.46617261,0,2248.59716796875,319.013275146484,28.5784873962402,0.850000023841858,2054.58081054688,1346.77526855469,0.0323747918009758,0.192547395825386,1
2584558.21463211,1097234.72688103,0,2328.8486328125,65.4643936157227,14.4898157119751,0.0512499995529652,1991.50988769531,1381.2529296875,0.0163166765123606,0.0938606709241867,1
2585859.0052011,1095463.99228306,1,2646.1123046875,0.532096862792969,18.9761714935303,-1.81749999523163,1609.42346191406,2058.47143554688,0.0450170114636421,0.0570136047899723,3
2582884.76127055,1096172.94642757,0,2362.03295898438,359.636322021484,22.8579273223877,-0.435937494039536,2064.96801757812,1424.84790039062,0.104148700833321,0.150583580136299,3
2585511.02345169,1097400.22419619,0,2265.57177734375,55.5589599609375,26.036657333374,0.75,1966.09338378906,1389.89672851562,0.140341326594353,0.0859366655349731,3
2585903.10688773,1097339.56554788,0,2247.70751953125,352.489227294922,16.4200534820557,0.685000002384186,2012.5380859375,1377.81628417969,0.0317554995417595,0.211191102862358,3
2557810.87308783,1123552.35930155,0,1811.02514648438,347.861267089844,12.9950704574585,3.02999997138977,2734.89501953125,532.586669921875,-0.100226722657681,0.455700516700745,2
2585161.31974614,1093736.47951268,1,2879.2353515625,151.512359619141,27.4299488067627,-4.20749998092651,1600.65148925781,1908.18615722656,0.794981002807617,-0.0380134508013725,3
2626986.68005749,1116951.29222826,0,2640.8779296875,165.266967773438,30.3808650970459,-0.633125007152557,1920.54272460938,1243.83642578125,0.309490859508514,0.0170416757464409,3
2632763.92298008,1115569.95985102,1,2434.71630859375,325.697204589844,22.5813655853271,-0.672812461853027,1895.9560546875,1237.98706054688,0.17202490568161,-0.0485194884240627,1
2632843.91071857,1114740.08853548,1,2612.8701171875,348.303588867188,4.66651248931885,-2.08750009536743,1676.04699707031,1469.27355957031,0.276326924562454,-0.0012166048400104,1
2633393.82327319,1115940.09262115,1,2492.75244140625,324.137359619141,20.2839221954346,-0.927500009536743,2060.20654296875,1129.20239257812,0.00933486130088568,0.0346729680895805,1
2631726.82007775,1113799.11990688,1,2628.98901367188,276.287658691406,25.8021373748779,-1.30124998092651,1963.65100097656,1207.22058105469,0.694843530654907,-0.0473574921488762,3
2631712.1455215,1113261.19818432,1,2641.3505859375,270.770599365234,28.7164478302002,-1.95000004768372,1749.02038574219,1429.10729980469,0.397274434566498,-0.00116747117135674,3
2629427.64359435,1109195.07824113,1,2783.20361328125,273.166168212891,22.6322593688965,-3.16249990463257,1530.92810058594,1573.67626953125,0.305251270532608,-0.0197974778711796,3
2624633.86861943,1117599.59625843,1,2766.220703125,51.509693145752,16.5795078277588,-3.38750004768372,1470.48864746094,1856.71313476562,0.348600059747696,-0.0514971055090427,3
2624559.36667918,1117728.14862574,1,2784.0185546875,106.992256164551,21.0118942260742,-3.4612500667572,1487.7890625,1857.91418457031,0.314770460128784,-0.0204977300018072,1
2624537.45434376,1117864.0051048,1,2837.89453125,184.830841064453,14.0901050567627,-3.484375,1510.78637695312,1859.08129882812,0.426943778991699,0.00527481222525239,1
2624868.3306076,1117720.84451381,1,2707.55200195312,144.987152099609,16.0187721252441,-3.20937490463257,1484.20300292969,1856.77551269531,0.476091891527176,-0.0269751083105803,1
2624750.73440788,1117751.52178333,1,2728.18994140625,154.68342590332,32.9323921203613,-3.3125,1487.10168457031,1856.78869628906,0.394999802112579,-0.00530260242521763,1
2624931.14596899,1117600.32666946,1,2702.83935546875,23.4472198486328,21.6604652404785,-3.1175000667572,1470.22143554688,1856.7119140625,0.473185241222382,-0.0686896741390228,1
2625253.04314898,1117843.92049556,1,2706.119140625,150.011474609375,20.6204586029053,-3.01250004768372,1497.80590820312,1856.83728027344,0.465154498815536,0.00351836136542261,1
